pstlcode,latitude,longitude
L4E2P7,43.952671,-79.469345
L4E2R9,43.955502,-79.450928
L4E2S4,43.956505,-79.451485
L4E2S9,43.957863,-79.455254
L4E2V8,43.944386,-79.462143
L4E2Y6,43.943012,-79.472992
L4E2Y7,43.939526,-79.47905
L4E2Z2,43.94022,-79.481606
L4E2Z7,43.94455,-79.481712
L4E2Z8,43.947941,-79.448486
L4E3A4,43.948792,-79.444626
L4E3A8,43.952423,-79.437798
L4E3B3,43.955158,-79.437294
L4E3G3,43.942383,-79.451462
L4E3J1,43.944477,-79.44091
L4E3K9,43.940678,-79.467148
L4E3L5,43.961521,-79.460472
L4E3M8,43.922966,-79.419037
L4E3N4,43.931122,-79.418953
L4E3N6,43.910934,-79.446671
L4E3S8,43.947514,-79.455238
L4E3T1,43.950684,-79.477669
L4E3T2,43.950684,-79.477669
L4E3V4,43.938778,-79.459419
L4E3X3,43.940441,-79.444145
L4E3Y9,43.956696,-79.481033
L4E3Z4,43.954388,-79.484612
L4E4A6,43.940456,-79.470558
L4E4B5,43.952785,-79.475197
L4E4C9,43.908222,-79.456398
L4E4G2,43.942959,-79.442574
L4E4G6,43.941673,-79.44014
L4E4G8,43.909363,-79.444931
L4E4H2,43.941761,-79.438255
L4E4H7,43.909363,-79.444931
L4E4H9,43.914429,-79.445801
L4E4L4,43.940037,-79.453094
L4E4L9,43.914215,-79.452255
L4E4M7,43.953953,-79.441055
L4E4N9,43.961376,-79.439003
L4E4P9,43.944664,-79.473763
L4E4R5,43.950855,-79.464142
L4E4S2,43.953716,-79.442696
L4E4S3,43.961193,-79.442581
L4E4S4,43.95594,-79.474487
L4E4V8,43.932373,-79.479568
L4E4W9,43.932461,-79.474792
L4E4X1,43.934448,-79.471069
L4E4X9,43.91634,-79.448311
L4E4Y8,43.927917,-79.45826
L4E5A7,43.941422,-79.430473
L4E5A8,43.94138,-79.430237
L4E5B4,43.938972,-79.428291
L4E5E1,43.905746,-79.467949
L4E5E2,43.90654,-79.466309
L4G0B7,44.006344,-79.441925
L4G0C4,44.007526,-79.442383
L4G0G1,44.017006,-79.440811
L4G0G2,44.014164,-79.415512
L4G0K8,43.997608,-79.44194
L4G0L8,43.976105,-79.467659
L4G0M9,44.009487,-79.476555
L4G0R2,43.992188,-79.458
L4G0R7,43.988461,-79.438469
L4G0V3,43.993435,-79.443329
L4G0X1,44.025944,-79.440262
L4G0X4,44.028152,-79.44323
L4G0Y9,44.013565,-79.452888
L4G0Z6,44.007076,-79.409851
L4G1A1,43.990879,-79.463921
L4G1A7,43.991604,-79.464149
L4G1B9,43.994202,-79.465385
L4G1C5,43.995132,-79.463562
L4G1E6,43.997204,-79.464005
L4G1G1,43.998619,-79.457138
L4G1G3,44.00042,-79.451988
L4G1G7,43.998138,-79.466209
L4G1K4,44.00156,-79.46685
L4G1K9,44.002975,-79.467186
L4G1L9,43.998821,-79.467491
L4G1S1,44.003788,-79.466316
L4G1S2,44.003822,-79.46608
L4G1S8,43.999653,-79.463615
L4G1T1,43.996807,-79.462967
L4G1W9,44.000362,-79.460403
L4G1X6,43.999653,-79.455933
L4G1Z6,43.980652,-79.48053
L4G2B1,43.983051,-79.473007
L4G2B8,43.983978,-79.468636
L4G2E5,43.98325,-79.474312
L4G2G1,43.984364,-79.473175
L4G2G3,43.985256,-79.471458
L4G2G4,43.988132,-79.471436
L4G2J2,43.978542,-79.477272
L4G2J8,43.979351,-79.481384
L4G2K1,43.980652,-79.481972
L4G2K8,43.992702,-79.466606
L4G2L1,43.991341,-79.472656
L4G2M1,43.994774,-79.467125
L4G2N3,43.99641,-79.473763
L4G2P8,43.996071,-79.468071
L4G2R6,44.000259,-79.469582
L4G2S5,43.994865,-79.471909
L4G2S8,43.997196,-79.474709
L4G2T3,43.997356,-79.480659
L4G2W7,44.002857,-79.477371
L4G2Y6,44.004551,-79.477066
L4G2Z1,44.007225,-79.4757
L4G3A3,44.006939,-79.481049
L4G3A8,44.005623,-79.48259
L4G3G6,43.996319,-79.457932
L4G3J2,44.005177,-79.46299
L4G3J7,44.003899,-79.463211
L4G3J9,44.003342,-79.461823
L4G3M3,43.98082,-79.465912
L4G3R4,44.01223,-79.464806
L4G3R6,44.008141,-79.466736
L4G3T2,44.008041,-79.464844
L4G3T8,44.006207,-79.474701
L4G3V3,43.990166,-79.471001
L4G3W3,44.008682,-79.471451
L4G3W4,43.981979,-79.464516
L4G4T6,44.007645,-79.48597
L4G4T7,44.007473,-79.485901
L4G4V6,44.006844,-79.48967
L4G4X5,44.008591,-79.491257
L4G4Y1,44.004345,-79.495308
L4G4Y9,44.001797,-79.49073
L4G5C7,44.000347,-79.494247
L4G5G1,43.996433,-79.488617
L4G5G2,43.996422,-79.486961
L4G5G8,43.995804,-79.48893
L4G5H6,44.012005,-79.465645
L4G5H9,44.012131,-79.465813
L4G5J3,44.013874,-79.465034
L4G5J8,44.015018,-79.466454
L4G5L4,43.992271,-79.48822
L4G5L5,43.993294,-79.49147
L4G5L6,43.993294,-79.49147
L4G5N7,43.978981,-79.485939
L4G5P3,43.98222,-79.483932
L4G5R4,43.978825,-79.472008
L4G5S3,43.975437,-79.473274
L4G5T1,43.975929,-79.476372
L4G5V6,43.975468,-79.477699
L4G5W1,43.976467,-79.480026
L4G5W6,43.987114,-79.478096
L4G5X2,43.989449,-79.478966
L4G5Z4,43.983753,-79.488274
L4G6C6,44.013409,-79.466919
L4G6E7,43.997513,-79.480003
L4G6G2,43.997581,-79.478455
L4G6J9,44.002598,-79.453819
L4G6K1,44.016235,-79.476051
L4G6K2,44.014229,-79.478134
L4G6L6,43.987301,-79.491409
L4G6M3,43.9744,-79.474129
L4G6N9,43.968681,-79.483116
L4G6P1,43.968838,-79.483002
L4G6T1,43.971569,-79.487778
L4G6V7,44.016975,-79.448837
L4G6W1,43.988892,-79.44899
L4G6X8,43.970596,-79.487152
L4G7B1,44.004517,-79.470894
L4G7C2,43.981548,-79.412582
L4G7C9,43.986256,-79.410545
L4G7E6,44.025299,-79.450638
L4G7G2,44.022053,-79.456017
L4G7H6,44.00972,-79.452545
L4G7J7,44.010937,-79.450706
L4G7J9,43.984978,-79.440681
L4G7K4,44.011951,-79.454376
L4G7K6,44.01252,-79.454559
L4G7K9,44.013531,-79.453911
L4G7L5,43.984753,-79.466614
L4G7N1,43.978695,-79.443665
L4G7N5,43.976105,-79.467659
L4G7R3,44.0158,-79.456367
L4G7S1,44.020061,-79.456734
L4G7S5,44.020061,-79.456734
L4G7T2,43.978668,-79.445862
L4G7X5,44.018364,-79.442062
L4G7Y7,44.003693,-79.421303
L4G7Z9,44.01503,-79.456978
L4H0A8,43.780735,-79.623512
L4H0B7,43.852173,-79.553024
L4H0E5,43.85611,-79.560272
L4H0E9,43.856117,-79.554115
L4H0G5,43.861557,-79.556541
L4H0H4,43.859001,-79.563385
L4H0J5,43.854279,-79.560326
L4H0J8,43.858017,-79.558533
L4H0L7,43.851826,-79.585205
L4H0M4,43.83075,-79.57325
L4H0N9,43.829922,-79.58239
L4H0R9,43.786263,-79.624939
L4H0S1,43.786263,-79.624939
L4H0S5,43.777004,-79.624588
L4H0X9,43.834625,-79.574699
L4H1B8,43.801567,-79.620049
L4H1C3,43.800667,-79.62365
L4H1C8,43.796944,-79.608559
L4H1E9,43.903099,-79.568222
L4H1G5,43.799282,-79.617729
L4H1J7,43.803177,-79.623146
L4H1K5,43.796829,-79.626373
L4H1K8,43.813972,-79.623634
L4H1M5,43.821217,-79.609589
L4H1N3,43.831303,-79.610596
L4H1N9,43.822048,-79.612076
L4H1P5,43.820415,-79.615776
L4H1R5,43.819561,-79.618279
L4H1R7,43.820091,-79.619675
L4H1T6,43.8158,-79.615829
L4H1W3,43.826679,-79.616051
L4H1W4,43.82518,-79.614273
L4H1Y4,43.833401,-79.549278
L4H2A7,43.827564,-79.560928
L4H2B1,43.828968,-79.561096
L4H2C6,43.84132,-79.550163
L4H2E6,43.830402,-79.556229
L4H2H5,43.836807,-79.553604
L4H2J2,43.814365,-79.623978
L4H2J4,43.816616,-79.606018
L4H2K7,43.833965,-79.551773
L4H2K9,43.834309,-79.554611
L4H2L2,43.828434,-79.562851
L4H2L9,43.828526,-79.566177
L4H2N5,43.826763,-79.619247
L4H2P8,43.827019,-79.556519
L4H2R1,43.839077,-79.553902
L4H2R9,43.818779,-79.624512
L4H2S9,43.825733,-79.613014
L4H2T4,43.834854,-79.55204
L4H2X8,43.833626,-79.562202
L4H2Y4,43.832043,-79.561241
L4H2Z2,43.837315,-79.570107
L4H3A4,43.833809,-79.564995
L4H3B8,43.839897,-79.568214
L4H3B9,43.839851,-79.568451
L4H3C1,43.838921,-79.570328
L4H3E9,43.826904,-79.570831
L4H3G4,43.825703,-79.575264
L4H3G7,43.831654,-79.610298
L4H3H3,43.841759,-79.560127
L4H3H6,43.841759,-79.560127
L4H3J1,43.836609,-79.569992
L4H3L6,43.850876,-79.563423
L4H3N3,43.795303,-79.611038
L4H3N6,43.792706,-79.660316
L4H3P5,43.851997,-79.569336
L4H3T6,43.845158,-79.558754
L4H3V1,43.799454,-79.654182
L4H3Y9,43.830265,-79.652359
L4H3Z4,43.827999,-79.656868
L4H4H4,43.833336,-79.656776
L4H4J3,43.838814,-79.640968
L4H4L7,43.838814,-79.640968
L4H4L8,43.838814,-79.640968
L4H4L9,43.838814,-79.640968
L4H4X2,43.844322,-79.562744
L4H4Y1,43.794128,-79.626717
L4H4Y5,43.805805,-79.649109
L4H4Y6,43.815102,-79.630112
L4H4Z2,43.836239,-79.585411
L4J0A2,43.8288,-79.479622
L4J1A1,43.797398,-79.423264
L4J1E2,43.811569,-79.434326
L4J1E4,43.810879,-79.436394
L4J1G1,43.816006,-79.425613
L4J1J6,43.825306,-79.43013
L4J1K9,43.82766,-79.436348
L4J1L2,43.828476,-79.438095
L4J1L4,43.829895,-79.43045
L4J2B2,43.810814,-79.431419
L4J2B6,43.816395,-79.431114
L4J2M5,43.799065,-79.448914
L4J2N1,43.797447,-79.450714
L4J2N7,43.797783,-79.455902
L4J2P8,43.800728,-79.44593
L4J2R4,43.800564,-79.446617
L4J2W8,43.789051,-79.465439
L4J2X1,43.790512,-79.467018
L4J2Z3,43.792614,-79.454681
L4J3A4,43.806683,-79.438507
L4J3A8,43.793259,-79.456726
L4J3B7,43.800831,-79.437515
L4J3C9,43.809475,-79.428581
L4J3E6,43.807224,-79.437645
L4J3M4,43.806992,-79.474716
L4J3P1,43.809353,-79.464729
L4J3V9,43.799549,-79.44561
L4J4E7,43.800648,-79.455978
L4J4R9,43.815468,-79.44165
L4J4S1,43.815296,-79.441582
L4J4W7,43.813656,-79.450012
L4J4W8,43.81176,-79.44854
L4J4X4,43.811592,-79.448463
L4J5A8,43.810154,-79.445976
L4J5B1,43.811028,-79.44416
L4J5E2,43.80508,-79.442146
L4J5G2,43.804447,-79.424477
L4J5H1,43.805447,-79.425644
L4J5H3,43.806175,-79.428101
L4J5H8,43.806732,-79.429436
L4J5H9,43.806732,-79.429436
L4J5J6,43.804508,-79.433105
L4J5J7,43.804344,-79.432411
L4J5K2,43.804756,-79.43647
L4J5L3,43.803463,-79.430382
L4J5L6,43.804676,-79.4272
L4J5M7,43.801109,-79.429558
L4J5P9,43.797562,-79.431046
L4J5S1,43.798573,-79.435181
L4J5S3,43.798157,-79.437141
L4J5V8,43.803162,-79.446617
L4J5X5,43.802868,-79.468285
L4J5Y2,43.803585,-79.471107
L4J5Y4,43.803799,-79.470078
L4J6C7,43.794342,-79.468849
L4J6E7,43.794102,-79.467117
L4J6G4,43.79356,-79.46698
L4J6J8,43.796711,-79.4608
L4J6L5,43.800323,-79.462128
L4J6L7,43.801491,-79.460274
L4J6N3,43.798183,-79.460861
L4J6N8,43.798286,-79.458473
L4J6N9,43.799953,-79.457794
L4J6R2,43.799934,-79.454552
L4J6R3,43.799965,-79.454315
L4J6R6,43.799206,-79.455734
L4J6R8,43.798241,-79.456764
L4J6W3,43.796486,-79.465797
L4J6W7,43.805218,-79.438683
L4J6X2,43.795288,-79.432938
L4J7B2,43.807423,-79.463203
L4J7B3,43.80724,-79.464371
L4J7E2,43.803997,-79.465179
L4J7G6,43.803936,-79.466217
L4J7J1,43.803398,-79.46711
L4J7J4,43.800201,-79.466072
L4J7K2,43.799114,-79.467964
L4J7L2,43.79229,-79.446693
L4J7M4,43.819946,-79.450661
L4J7N6,43.821423,-79.450005
L4J7P6,43.806953,-79.426384
L4J7R2,43.807312,-79.426712
L4J7T4,43.815228,-79.46521
L4J7W1,43.818073,-79.464859
L4J8A5,43.815289,-79.458374
L4J8E1,43.804245,-79.443665
L4J8H4,43.81134,-79.46019
L4J8J1,43.807854,-79.422684
L4J8M8,43.824375,-79.469551
L4J8P3,43.821609,-79.460777
L4J8T2,43.833057,-79.461212
L4J8V2,43.825813,-79.466339
L4J8V3,43.826447,-79.465431
L4J8V7,43.835354,-79.458687
L4J8V9,43.834488,-79.45974
L4J8W5,43.839863,-79.472359
L4J8W6,43.840885,-79.47049
L4J8X5,43.834656,-79.459808
L4J8X6,43.834446,-79.46196
L4J8X9,43.817165,-79.473213
L4J8Z2,43.83744,-79.461151
L4J9A2,43.841507,-79.468193
L4J9C6,43.842003,-79.470451
L4J9C9,43.845322,-79.467972
L4J9E2,43.842171,-79.47052
L4J9G1,43.812759,-79.45385
L4J9G6,43.84549,-79.46804
L4J9H6,43.831707,-79.472
L4K0B8,43.817299,-79.542549
L4K0C4,43.819012,-79.48391
L4K0E3,43.79882,-79.537582
L4K0J6,43.796432,-79.529861
L4K1E8,43.785503,-79.48114
L4K1G4,43.824837,-79.497589
L4K1L3,43.818928,-79.488564
L4K1N6,43.794487,-79.51738
L4K1N8,43.800659,-79.518837
L4K1P3,43.794456,-79.517616
L4K1S5,43.792236,-79.51545
L4K1Z7,43.816727,-79.503349
L4K2A8,43.794601,-79.513474
L4K2G5,43.812115,-79.498047
L4K2H6,43.80999,-79.495407
L4K2J1,43.790863,-79.475395
L4K2J6,43.798775,-79.494171
L4K2L2,43.797813,-79.493195
L4K2M7,43.800823,-79.525772
L4K2P2,43.794769,-79.51355
L4K2X3,43.82663,-79.486626
L4K2Y2,43.774086,-79.528328
L4K2Y4,43.774086,-79.528328
L4K3E2,43.78574,-79.488304
L4K3E9,43.78574,-79.488304
L4K3G5,43.796017,-79.473984
L4K3H1,43.797234,-79.474365
L4K3J1,43.799667,-79.473831
L4K3K8,43.802517,-79.477158
L4K3L9,43.826622,-79.481026
L4K3M1,43.826622,-79.481026
L4K3M2,43.809792,-79.487984
L4K3P2,43.803326,-79.486023
L4K3S5,43.816505,-79.525063
L4K3W5,43.800594,-79.528603
L4K3X6,43.800114,-79.531128
L4K3X7,43.800114,-79.531128
L4K3Y4,43.799557,-79.533844
L4K3Z3,43.800632,-79.519073
L4K4A3,43.815891,-79.497711
L4K4C3,43.824829,-79.491791
L4K4E4,43.808437,-79.533623
L4K4G1,43.803585,-79.535103
L4K4G8,43.806812,-79.483101
L4K4H2,43.808609,-79.533691
L4K4H6,43.809219,-79.537086
L4K4J7,43.814335,-79.525406
L4K4K9,43.800629,-79.528366
L4K4M4,43.809608,-79.526649
L4K4M6,43.809608,-79.526649
L4K4N1,43.783474,-79.486984
L4K4P7,43.814503,-79.525475
L4K4R5,43.803684,-79.521889
L4K4R8,43.83569,-79.501602
L4K4S2,43.828743,-79.480026
L4K4S6,43.828743,-79.480026
L4K4V1,43.829861,-79.502754
L4K4W4,43.799824,-79.489243
L4K5A6,43.812649,-79.53981
L4K5B6,43.81115,-79.534958
L4K5B7,43.794601,-79.513474
L4K5L6,43.839985,-79.494705
L4K5M7,43.840485,-79.48423
L4K5N4,43.820862,-79.504852
L4K5P2,43.80785,-79.52729
L4K5R1,43.834442,-79.516907
L4K5T2,43.820793,-79.523636
L4K5W5,43.787746,-79.49614
L4K5Z1,43.819702,-79.535477
L4K5Z5,43.793247,-79.529182
L4L0A7,43.78175,-79.580322
L4L0C1,43.873878,-79.561111
L4L0K3,43.822987,-79.558357
L4L0K6,43.873878,-79.561111
L4L0L1,43.821598,-79.555267
L4L1A6,43.880005,-79.576576
L4L1G8,43.803146,-79.5672
L4L1H6,43.783398,-79.580917
L4L1K9,43.789673,-79.596207
L4L1L3,43.791325,-79.597
L4L1L7,43.791325,-79.597
L4L1L8,43.777184,-79.598267
L4L1M5,43.802094,-79.588432
L4L1P3,43.791859,-79.602669
L4L1T8,43.775417,-79.611824
L4L1T9,43.780056,-79.616081
L4L1V2,43.781555,-79.604698
L4L1W8,43.799553,-79.595818
L4L1X2,43.797356,-79.584763
L4L1X8,43.794109,-79.577728
L4L1Y5,43.792965,-79.600433
L4L1Z7,43.792965,-79.600433
L4L1Z9,43.784096,-79.598679
L4L2B3,43.779591,-79.610519
L4L2C3,43.777939,-79.607986
L4L2G3,43.781898,-79.602654
L4L2H9,43.796616,-79.579704
L4L2M5,43.785686,-79.579636
L4L2P8,43.783169,-79.579758
L4L2S7,43.780056,-79.616081
L4L2S9,43.780056,-79.616081
L4L2V5,43.869438,-79.579247
L4L2W3,43.814064,-79.574059
L4L2X6,43.779316,-79.611786
L4L2Z9,43.778347,-79.612534
L4L3B9,43.801788,-79.574501
L4L3E5,43.800148,-79.574524
L4L3G9,43.790512,-79.575874
L4L3J1,43.781242,-79.576042
L4L3J3,43.780472,-79.575302
L4L3K4,43.77932,-79.576881
L4L3K9,43.808582,-79.59404
L4L3L4,43.80603,-79.597397
L4L3P5,43.76889,-79.564651
L4L3R8,43.768543,-79.560883
L4L3S2,43.777439,-79.580505
L4L3T2,43.770802,-79.549904
L4L3T9,43.797977,-79.570801
L4L3W6,43.785755,-79.604156
L4L3Y4,43.787113,-79.606232
L4L3Y5,43.787064,-79.606468
L4L3Y6,43.784489,-79.607536
L4L3Y9,43.782089,-79.573082
L4L4A5,43.782478,-79.584343
L4L4K2,43.793575,-79.614166
L4L4K9,43.780056,-79.616081
L4L4M5,43.780056,-79.616081
L4L4T5,43.813118,-79.589531
L4L4V3,43.768353,-79.556419
L4L5A2,43.791611,-79.565582
L4L5A6,43.791779,-79.565651
L4L5B2,43.790112,-79.564507
L4L5B6,43.792789,-79.56488
L4L5B8,43.792789,-79.56488
L4L5C9,43.794285,-79.561745
L4L5H3,43.791798,-79.571106
L4L5J4,43.794773,-79.571404
L4L5K6,43.789135,-79.56916
L4L5M3,43.790913,-79.569977
L4L5S6,43.801971,-79.559624
L4L5S8,43.800144,-79.559158
L4L5T6,43.801865,-79.571953
L4L5T7,43.777607,-79.567139
L4L5X4,43.784756,-79.566566
L4L5X5,43.784756,-79.566566
L4L5Y4,43.780975,-79.564865
L4L5Z3,43.785534,-79.560242
L4L5Z8,43.785534,-79.560242
L4L6A8,43.802032,-79.572029
L4L6C6,43.787224,-79.551849
L4L6C8,43.78495,-79.552299
L4L6H6,43.789165,-79.624374
L4L6J5,43.786194,-79.623749
L4L6J9,43.786194,-79.623749
L4L6L2,43.786686,-79.617889
L4L6L8,43.788273,-79.619232
L4L6N5,43.792164,-79.615433
L4L6P4,43.787266,-79.61499
L4L6P9,43.786327,-79.614143
L4L6R7,43.784168,-79.613037
L4L6S5,43.783165,-79.615074
L4L6W6,43.810867,-79.562508
L4L6Y5,43.808784,-79.55526
L4L6Y6,43.808136,-79.553703
L4L6Z2,43.808136,-79.553703
L4L6Z3,43.808308,-79.553764
L4L7A2,43.809437,-79.5569
L4L7A4,43.81284,-79.555145
L4L7B4,43.785236,-79.58313
L4L7B8,43.785713,-79.57563
L4L7E1,43.812656,-79.603485
L4L7E3,43.812656,-79.603485
L4L7H1,43.814743,-79.559715
L4L7J8,43.811916,-79.565468
L4L7K6,43.779427,-79.562408
L4L7L3,43.79607,-79.561874
L4L7N1,43.796036,-79.554504
L4L7N3,43.798923,-79.555954
L4L7N5,43.797794,-79.553848
L4L7S4,43.801033,-79.556992
L4L7T1,43.802876,-79.555603
L4L7T8,43.802032,-79.551514
L4L7V3,43.800499,-79.551552
L4L7Y8,43.775005,-79.603882
L4L7Z7,43.800293,-79.548073
L4L8B5,43.800797,-79.544846
L4L8C5,43.785709,-79.621468
L4L8E4,43.803391,-79.549728
L4L8G3,43.796089,-79.547127
L4L8H2,43.780636,-79.557655
L4L8K8,43.771282,-79.542076
L4L8L1,43.856361,-79.568695
L4L8M3,43.771851,-79.612122
L4L8P5,43.77187,-79.539246
L4L8V9,43.781815,-79.599113
L4L8W3,43.783863,-79.59549
L4L8X1,43.788773,-79.559265
L4L8Z7,43.769535,-79.619484
L4L9A8,43.791325,-79.597
L4L9C1,43.777126,-79.551392
L4L9C5,43.818844,-79.576691
L4L9E7,43.791325,-79.597
L4L9E8,43.794998,-79.552345
L4L9M2,43.792904,-79.554146
L4L9M8,43.819931,-79.571144
L4L9N3,43.794487,-79.557739
L4L9N8,43.792011,-79.548317
L4L9S3,43.801788,-79.622902
L4M0A4,44.364056,-79.610588
L4M0B1,44.361866,-79.606552
L4M0C4,44.367981,-79.626251
L4M0K8,44.414242,-79.682579
L4M1A1,44.388641,-79.688751
L4M1A7,44.389221,-79.686356
L4M1C5,44.394127,-79.664253
L4M1J2,44.394882,-79.670433
L4M1J4,44.392227,-79.680077
L4M1M4,44.392597,-79.682106
L4M1R3,44.392776,-79.686874
L4M1S3,44.397434,-79.674614
L4M1S9,44.396515,-79.666794
L4M1T6,44.398048,-79.672333
L4M1V1,44.397434,-79.663132
L4M1Y6,44.394032,-79.688148
L4M1Z6,44.400509,-79.674065
L4M2B2,44.400505,-79.66304
L4M2B5,44.400078,-79.654289
L4M2B9,44.394344,-79.692261
L4M2G4,44.401409,-79.658791
L4M2G8,44.400803,-79.654152
L4M2J8,44.401543,-79.682899
L4M2M1,44.405724,-79.675362
L4M2M6,44.405209,-79.667725
L4M2M9,44.404301,-79.664246
L4M2N8,44.397415,-79.694679
L4M2P3,44.399948,-79.689308
L4M2S7,44.402885,-79.687798
L4M2S8,44.405083,-79.682083
L4M2S9,44.407345,-79.676224
L4M2T2,44.402386,-79.69117
L4M2T5,44.403423,-79.688828
L4M2T8,44.407352,-79.678955
L4M2V8,44.408665,-79.668846
L4M2V9,44.407646,-79.667763
L4M2W7,44.402901,-79.692459
L4M3A2,44.410789,-79.690346
L4M3A3,44.388798,-79.689613
L4M3B1,44.392815,-79.693306
L4M3B8,44.397755,-79.69725
L4M3C1,44.391258,-79.692535
L4M3G2,44.393745,-79.691193
L4M3G4,44.395786,-79.692902
L4M3G5,44.397388,-79.69397
L4M3H5,44.393105,-79.688393
L4M3H6,44.394489,-79.689278
L4M3L8,44.400856,-79.693169
L4M3M4,44.392117,-79.685684
L4M3P2,44.395752,-79.686203
L4M3R3,44.395607,-79.685173
L4M3R6,44.397282,-79.686905
L4M3R7,44.398308,-79.686729
L4M3R9,44.399475,-79.687637
L4M3X1,44.401489,-79.67514
L4M3X8,44.408115,-79.673981
L4M3Y4,44.395077,-79.675102
L4M3Z5,44.401215,-79.679962
L4M4B4,44.392998,-79.67057
L4M4J2,44.407925,-79.663986
L4M4L2,44.40427,-79.667099
L4M4L3,44.405125,-79.666924
L4M4M1,44.394562,-79.662827
L4M4N4,44.397076,-79.660286
L4M4N9,44.397785,-79.65892
L4M4R8,44.395542,-79.652359
L4M4R9,44.393337,-79.650253
L4M4X8,44.410278,-79.698036
L4M4Y7,44.391979,-79.675125
L4M4Z6,44.407936,-79.691193
L4M5A7,44.407711,-79.701591
L4M5A8,44.4095,-79.703392
L4M5B6,44.41066,-79.701942
L4M5E9,44.408478,-79.703522
L4M5G5,44.40905,-79.703499
L4M5H3,44.397987,-79.653099
L4M5J2,44.408398,-79.672157
L4M5J4,44.408421,-79.672401
L4M5K1,44.408974,-79.673058
L4M5K3,44.409698,-79.682434
L4M5R1,44.410378,-79.695229
L4M5S2,44.4063,-79.660065
L4M5T1,44.406609,-79.661606
L4M5V7,44.407681,-79.659599
L4M5W2,44.405571,-79.657539
L4M5X9,44.406116,-79.650879
L4M5Y4,44.405739,-79.652893
L4M5Z4,44.404926,-79.652969
L4M5Z5,44.404747,-79.649406
L4M6B5,44.402153,-79.651649
L4M6E8,44.395725,-79.683029
L4M6G2,44.414043,-79.697395
L4M6H5,44.403473,-79.659561
L4M6K9,44.411251,-79.686134
L4M6T5,44.414509,-79.691597
L4M6T6,44.391045,-79.684341
L4M6W2,44.420013,-79.703362
L4M6X4,44.415749,-79.697273
L4M6X7,44.41423,-79.700554
L4M7A3,44.411758,-79.65374
L4M7A8,44.414356,-79.650208
L4M7B3,44.414333,-79.647812
L4M7E4,44.416973,-79.68087
L4M7E5,44.416138,-79.680748
L4N0A2,44.331432,-79.727554
L4N0B8,44.353943,-79.662086
L4N0C2,44.353817,-79.646858
L4N0C6,44.343742,-79.718781
L4N0E3,44.332165,-79.725899
L4N0H2,44.341549,-79.657623
L4N0K3,44.36005,-79.623245
L4N0M7,44.34877,-79.68428
L4N0N3,44.346935,-79.64772
L4N0R6,44.375904,-79.73085
L4N0T3,44.365841,-79.62561
L4N0T6,44.353695,-79.714325
L4N0T7,44.348518,-79.700912
L4N0V9,44.349762,-79.638535
L4N0W1,44.34803,-79.640732
L4N0W4,44.371857,-79.697441
L4N0W7,44.377663,-79.728813
L4N0Y1,44.351929,-79.634422
L4N0Y5,44.34148,-79.649841
L4N0Z2,44.373199,-79.736748
L4N0Z4,44.390778,-79.698708
L4N1A5,44.38802,-79.692787
L4N1C1,44.382229,-79.705879
L4N1C2,44.377953,-79.716019
L4N1E1,44.383224,-79.706993
L4N1E2,44.383076,-79.706863
L4N1G1,44.390678,-79.694847
L4N1H3,44.394718,-79.707458
L4N1L6,44.388161,-79.705788
L4N1M2,44.395214,-79.695938
L4N1N5,44.394855,-79.706467
L4N1P3,44.391945,-79.712341
L4N1P4,44.390007,-79.716904
L4N1R9,44.388454,-79.690224
L4N1X4,44.39006,-79.699562
L4N2A4,44.392311,-79.709747
L4N2A7,44.393433,-79.710617
L4N2G5,44.379536,-79.706154
L4N2H1,44.38007,-79.702202
L4N2J5,44.364136,-79.708405
L4N2K6,44.379337,-79.697372
L4N2L2,44.377247,-79.702499
L4N2L4,44.375134,-79.706764
L4N2R2,44.37175,-79.691414
L4N2R3,44.371616,-79.689964
L4N2R9,44.371498,-79.681679
L4N2T1,44.369659,-79.700195
L4N2T7,44.37011,-79.686852
L4N2V2,44.368912,-79.682671
L4N2W5,44.36739,-79.68277
L4N2W8,44.366764,-79.680458
L4N2X8,44.366096,-79.686028
L4N2Y2,44.365143,-79.681572
L4N2Y8,44.363808,-79.68824
L4N3A4,44.380573,-79.692261
L4N3A7,44.38419,-79.693733
L4N3B5,44.378567,-79.693695
L4N3C4,44.380486,-79.69529
L4N3C6,44.37822,-79.694946
L4N3E8,44.374985,-79.695183
L4N3G1,44.372082,-79.693764
L4N3J1,44.370953,-79.680695
L4N3J5,44.370728,-79.689018
L4N3J9,44.370575,-79.691544
L4N3K7,44.37122,-79.692513
L4N3M3,44.371288,-79.69944
L4N3M9,44.366711,-79.683243
L4N3R9,44.361774,-79.689545
L4N3S9,44.361221,-79.690315
L4N3T2,44.364868,-79.693436
L4N3V3,44.364304,-79.708481
L4N3W5,44.365463,-79.709976
L4N3W8,44.358124,-79.707619
L4N3X3,44.375553,-79.665741
L4N3X6,44.373222,-79.6651
L4N3X8,44.370022,-79.664368
L4N3X9,44.369846,-79.664352
L4N3Z1,44.35984,-79.649406
L4N3Z2,44.359669,-79.64946
L4N4A3,44.356747,-79.643295
L4N4B3,44.375145,-79.664215
L4N4E2,44.361862,-79.656982
L4N4E4,44.358433,-79.651443
L4N4E5,44.357742,-79.649521
L4N4E8,44.355164,-79.642563
L4N4E9,44.367786,-79.669441
L4N4G1,44.367821,-79.669197
L4N4G6,44.360516,-79.651299
